n_actionid,c_competition,n_Matchid,d_date,c_Action,c_Period,n_StartTime,n_Endtime,c_HomeOrAway,n_TeamID,c_Team,n_personid,c_person,c_Function,n_ShirtNr,c_ActionReason,c_actionInfo,n_Subpersonid,c_Subperson
22059017,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Foul committed,Second half,3515000,3515000,Away,2,Ajax,1070814,Mitchell Dijks,NULL,NULL,Rough play,NULL,1078938,Brandley Kuwas
22059279,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Corner,Second half,5706000,5706000,Away,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,Left foot,0,NULL
22059281,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Foul committed,Second half,5716000,5716000,Away,2,Ajax,1348435,Andre Onana,NULL,NULL,Rough play,NULL,333596,Bram Castro
22059284,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,End of period,Second half,5735000,5735000,,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22054786,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,NULL,NULL,NULL,Home,72,Heracles Almelo,1064340,Michael Brouwer,Substitute,28,NULL,NULL,0,NULL
22054788,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,NULL,NULL,NULL,Home,72,Heracles Almelo,714109,Harm Zeinstra,Substitute,26,NULL,NULL,0,NULL
22054789,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,NULL,NULL,NULL,Home,72,Heracles Almelo,925482,Dries Wuytens,Substitute,3,NULL,NULL,0,NULL
22054791,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Substitution,Second half,3390000,NULL,Home,72,Heracles Almelo,715317,Wout Droste,Defender,12,NULL,NULL,709323,Tim Breukers
22054793,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,NULL,NULL,NULL,Home,72,Heracles Almelo,794967,Lerin Duarte,Substitute,8,NULL,NULL,0,NULL
22054806,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Substitution,Half time,2760000,NULL,Home,72,Heracles Almelo,1434911,Jamiro Monteiro,Midfielder,35,NULL,NULL,1515810,Reuven Niemeijer
22054808,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,NULL,NULL,NULL,Home,72,Heracles Almelo,1680701,Sebastian Jakubiak,Substitute,21,NULL,NULL,0,NULL
22054811,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,NULL,NULL,NULL,Home,72,Heracles Almelo,1126644,Jaroslav Navrátil,Substitute,15,NULL,NULL,0,NULL
22041253,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,Start,NULL,NULL,Away,2,Ajax,1011578,Joël Veltman,Defender (C),3,NULL,NULL,0,NULL
22054855,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,Start,NULL,NULL,Home,72,Heracles Almelo,920563,Paul Gladon,Forward,9,NULL,NULL,0,NULL
22057130,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Free kick,First half,281000,281000,Away,2,Ajax,589961,Lasse Schöne,NULL,NULL,NULL,Right foot,0,NULL
22057146,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Foul committed,First half,293000,293000,Away,2,Ajax,1011578,Joël Veltman,NULL,NULL,Rough play,NULL,956290,Brahim Darri
22057153,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Free kick,First half,309000,309000,Home,72,Heracles Almelo,604407,Bart van Hintum,NULL,NULL,NULL,Left foot,0,NULL
22057231,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Corner,First half,529000,529000,Away,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,Left foot,0,NULL
22057248,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot on goal,First half,574000,574000,Home,72,Heracles Almelo,1078938,Brandley Kuwas,NULL,NULL,NULL,Left foot,0,NULL
22058179,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot on goal,First half,2770000,2770000,Home,72,Heracles Almelo,1074312,Peter van Ooijen,NULL,NULL,NULL,Right foot,0,NULL
22058180,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Save by goalkeeper,First half,2775000,2775000,Away,2,Ajax,1348435,Andre Onana,NULL,NULL,Diving/Caught,NULL,0,NULL
22058204,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot on goal,First half,2820000,2820000,Away,2,Ajax,1070814,Mitchell Dijks,NULL,NULL,NULL,Left foot,0,NULL
22058214,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,End of period,First half,2849000,2849000,,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22058221,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Save by goalkeeper,Second half,2823000,2823000,Home,72,Heracles Almelo,333596,Bram Castro,NULL,NULL,Diving/Blocked,NULL,0,NULL
22059106,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Save by goalkeeper,Second half,4076000,4076000,Away,2,Ajax,1348435,Andre Onana,NULL,NULL,Diving/Caught,NULL,0,NULL
22059116,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot on goal,Second half,4144000,4144000,Home,72,Heracles Almelo,1078938,Brandley Kuwas,NULL,NULL,NULL,Left foot,0,NULL
22059117,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Save by goalkeeper,Second half,4152000,4152000,Away,2,Ajax,1348435,Andre Onana,NULL,NULL,Diving/Blocked,NULL,0,NULL
22059119,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Corner,Second half,4174000,4174000,Home,72,Heracles Almelo,1078938,Brandley Kuwas,NULL,NULL,NULL,Left foot,0,NULL
22059124,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot wide,Second half,4193000,4193000,Home,72,Heracles Almelo,1074312,Peter van Ooijen,NULL,NULL,NULL,Left foot,0,NULL
22059127,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Goal kick,Second half,4236000,4236000,Home,72,Heracles Almelo,333596,Bram Castro,NULL,NULL,NULL,NULL,0,NULL
22054744,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Line-up,NULL,NULL,NULL,Away,2,Ajax,1534968,David Neres,Substitute,7,NULL,NULL,0,NULL
22059134,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot on goal,Second half,4313000,4313000,Away,2,Ajax,1022772,Amin Younes,NULL,NULL,NULL,Right foot,0,NULL
22059135,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Save by goalkeeper,Second half,4322000,4322000,Home,72,Heracles Almelo,333596,Bram Castro,NULL,NULL,Diving/Blocked,NULL,0,NULL
22059136,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Corner,Second half,4331000,4331000,Away,2,Ajax,1079667,Hakim Ziyech,NULL,NULL,NULL,Left foot,0,NULL
22059144,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot on goal,Second half,4383000,4383000,Away,2,Ajax,1389300,Kasper Dolberg,NULL,NULL,NULL,Right foot,0,NULL
22059146,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Save by goalkeeper,Second half,4389000,4389000,Home,72,Heracles Almelo,333596,Bram Castro,NULL,NULL,Diving/Blocked,NULL,0,NULL
22057500,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Save by goalkeeper,First half,1471000,1471000,Home,72,Heracles Almelo,333596,Bram Castro,NULL,NULL,Diving/Caught,NULL,0,NULL
22057587,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Foul committed,First half,1615000,1615000,Away,2,Ajax,1022772,Amin Younes,NULL,NULL,Rough play,NULL,1095585,Joey Pelupessy
22059158,Eredivisie 2017/2018,2174501,12-Aug-2017 20:45,Shot wide,Second half,4492000,4492000,Away,2,Ajax,589961,Lasse Schöne,NULL,NULL,NULL,Right foot,0,NULL
